title,description,salary,company,city,state,job site
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$70,867",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$72,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$72,700",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$72,750",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$72,750",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$72,849",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$73,530",Pfizer,Collegeville,PA,Simplyhired
Data Analyst,"Education: Undergraduate (minimum), Graduate (preferred), degree in mathematics, data science, biostatistics preferred. Patient recruitment and follow-up.","$74,100",Institute of Neuro Innovation,Santa Monica,CA,Simplyhired
Data Analyst,"Education: Undergraduate (minimum), Graduate (preferred), degree in mathematics, data science, biostatistics preferred. Patient recruitment and follow-up.","$74,100",Institute of Neuro Innovation,Santa Monica,CA,Simplyhired
Data Analyst,"Education: Undergraduate (minimum), Graduate (preferred), degree in mathematics, data science, biostatistics preferred. Patient recruitment and follow-up.","$74,100",Institute of Neuro Innovation,Santa Monica,CA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$75,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$75,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$75,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$75,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$75,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$75,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$75,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$75,000",Pfizer,Collegeville,PA,Simplyhired
Data Analyst,"Education: Undergraduate (minimum), Graduate (preferred), degree in mathematics, data science, biostatistics preferred. Patient recruitment and follow-up.","$76,050",Institute of Neuro Innovation,Santa Monica,CA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$76,440",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$76,500",Pfizer,Collegeville,PA,Simplyhired
Data Analyst,"Education: Undergraduate (minimum), Graduate (preferred), degree in mathematics, data science, biostatistics preferred. Patient recruitment and follow-up.","$78,000",Institute of Neuro Innovation,Santa Monica,CA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$78,598",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$78,692",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$78,795",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$79,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$80,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$80,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$80,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$80,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$80,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$80,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$80,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$80,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$80,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$80,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$80,522",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$80,600",Pfizer,Collegeville,PA,Simplyhired
Data Analyst,"Education: Undergraduate (minimum), Graduate (preferred), degree in mathematics, data science, biostatistics preferred. Patient recruitment and follow-up.","$81,900",Institute of Neuro Innovation,Santa Monica,CA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$82,000",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$82,013",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$82,600",Pfizer,Collegeville,PA,Simplyhired
Statistician,Working knowledge of clinical data and relevant data standards. Clinical trials expertise with an understanding of data operations required for the reporting ofâ€¦,"$83,000",Pfizer,Collegeville,PA,Simplyhired
